2	1.129888

2	1.376224

2	1.411872

2	1.127776

2	1.376128

2	1.131936

2	1.3736

2	1.369504

2	1.1544

2	1.3824

2	1.151008

2	1.387904

2	1.3848

2	1.135456

2	1.382784

2	1.365824

2	0.950432

2	1.380352

2	1.175264

2	1.375648

2	1.142784

2	1.389024

2	1.134592

2	1.386496

2	1.131936

2	1.374144

2	1.375648

2	1.130528

2	1.155232

2	1.15952

2	1.385888

2	1.13856

2	1.378304

2	1.38384

2	1.133984

2	1.401856

2	1.165536

2	1.150624

2	1.391616

2	1.39616

2	1.128896

2	1.381792

2	1.151168

2	1.387776

2	1.148512

2	1.37856

2	1.13024

2	1.375648

2	1.150976

2	1.378304

2	1.134592

2	1.384608

2	1.134432

2	1.374208

2	1.138112

2	1.387264

2	1.140736

2	1.171584

2	1.383712

2	1.16784

2	1.140384

2	1.392096

2	1.151808

4	0.854144

4	0.897024

4	0.882688

4	0.890752

4	0.910208

4	0.869792

4	0.91344

4	0.877216

4	0.88848

4	0.89232

4	0.905216

4	0.894368

4	0.899072

4	0.90256

4	0.88688

4	0.935328

4	0.855456

4	0.897024

4	0.859552

4	0.900768

4	0.884736

4	0.88064

4	0.879616

4	0.882336

4	0.899072

4	0.870048

4	0.882688

4	0.880032

4	0.879488

4	0.919552

4	0.884128

4	0.915104

4	0.847872

4	0.890272

4	0.897984

4	0.884128

4	0.891104

4	0.89232

4	0.887424

4	0.91136

4	0.88064

4	0.894368

4	0.8624

4	0.915872

4	0.860512

4	0.886496

4	0.874816

4	0.927744

4	0.900512

4	0.906656

4	0.878592

4	0.894368

4	0.888672

4	0.892864

4	0.86912

4	0.910912

4	0.884128

4	0.884672

4	0.897248

4	0.896672

4	0.872448

4	0.900512

4	0.880992

4	0.892928

4	0.876864

4	0.892544

4	0.876544

4	0.907264

4	0.870464

4	0.882688

4	0.874176

4	0.907808

4	0.913696

4	0.88208

4	0.89344

4	0.851968

4	0.897024

4	0.8616

4	0.888832

4	0.859552

4	0.90256

4	0.8848

4	0.892288

4	0.877984

4	0.88848

4	0.839744

4	0.890272

4	0.882688

4	0.888224

4	0.881024

4	0.837632

4	0.8928

4	0.874592

4	0.88064

4	0.927136

4	0.88208

4	0.904896

4	0.881184

4	0.90112

4	0.868128

8	0.896704

8	0.873888

8	0.886176

8	0.8704

8	0.896416

8	0.864416

8	0.892288

8	0.849312

8	0.897024

8	0.882112

8	0.863712

8	0.906944

8	0.876544

8	0.882912

8	0.860448

8	0.886176

8	0.849312

8	0.877984

8	0.853408

8	0.882272

8	0.882656

8	0.892736

8	0.850304

8	0.88624

8	0.859616

8	0.867872

8	0.869792

8	0.888832

8	0.906208

8	0.863648

8	0.882688

8	0.875968

8	0.862208

8	0.897024

8	0.903136

8	0.892928

8	0.856992

8	0.892416

8	0.834976

8	0.905216

8	0.868704

8	0.890272

8	0.83792

8	0.887648

8	0.862848

8	0.896416

8	0.8608

8	0.855456

8	0.866464

8	0.877088

8	0.907296

8	0.827392

8	0.897024

8	0.903328

8	0.916928

8	0.87184

8	0.901504

8	0.912192

8	0.886848

8	0.862208

8	0.88064

8	0.84256

8	0.898464

8	0.8704

8	0.899072

8	0.870368

8	0.918944

8	0.866496

8	0.892928

8	0.867744

8	0.89232

8	0.884128

8	0.890336

8	0.904608

8	0.845824

8	0.888192

8	0.837632

8	0.88064

8	0.88208

8	0.85776

8	0.884736

8	0.8616

8	0.888512

8	0.836256

8	0.900736

8	0.867712

8	0.888832

8	0.8616

8	0.880032

8	0.866304

8	0.899072

8	0.874624

8	0.884672

8	0.874816

8	0.915936

8	0.881376

8	0.88208

8	0.87184

8	0.895232

8	0.863104


