1	1	1	225.290160
1	1	1	230.313930
1	1	1	212.132230
1	1	1	214.209562
1	1	1	216.534864
1	1	1	215.681688
1	1	1	210.469056
1	1	1	211.853008
1	1	1	210.607376
1	1	1	214.467684
1	1	1	212.316386
1	1	1	211.741404
1	1	1	225.772470
1	1	1	210.595884
1	1	1	213.680568
1	1	1	224.241756
1	1	1	212.731562
1	1	1	211.758876
1	1	1	209.791278
1	1	1	226.901202
1	1	2	212.192492
1	1	2	212.684484
1	1	2	215.980714
1	1	2	213.529210
1	1	2	211.103640
1	1	2	213.636646
1	1	2	210.634164
1	1	2	211.834190
1	1	2	214.367264
1	1	2	214.759564
1	1	2	211.715782
1	1	2	211.906834
1	1	2	213.652356
1	1	2	212.425238
1	1	2	212.239370
1	1	2	212.379138
1	1	2	212.265446
1	1	2	212.189130
1	1	2	214.560376
1	1	2	212.449058
1	1	4	211.973034
1	1	4	212.447874
1	1	4	213.884336
1	1	4	211.173540
1	1	4	214.616166
1	1	4	210.580020
1	1	4	213.140090
1	1	4	212.971374
1	1	4	213.883220
1	1	4	212.386746
1	1	4	221.218336
1	1	4	210.796620
1	1	4	215.861234
1	1	4	232.689756
1	1	4	211.495012
1	1	4	210.570686
1	1	4	210.652800
1	1	4	210.948730
1	1	4	211.750292
1	1	4	214.334528
1	1	8	217.483750
1	1	8	211.879400
1	1	8	215.521844
1	1	8	210.749890
1	1	8	212.283010
1	1	8	211.615092
1	1	8	212.828634
1	1	8	213.422136
1	1	8	211.943658
1	1	8	211.394966
1	1	8	213.022142
1	1	8	212.093716
1	1	8	209.722648
1	1	8	213.327344
1	1	8	210.368916
1	1	8	213.413526
1	1	8	225.953702
1	1	8	225.086874
1	1	8	210.700662
1	1	8	211.396800
1	1	16	211.617066
1	1	16	214.676722
1	1	16	210.678448
1	1	16	212.383048
1	1	16	214.555666
1	1	16	211.024784
1	1	16	214.611354
1	1	16	215.551956
1	1	16	212.610526
1	1	16	211.121848
1	1	16	211.918004
1	1	16	212.114506
1	1	16	210.527422
1	1	16	213.389864
1	1	16	211.270944
1	1	16	211.730542
1	1	16	214.365560
1	1	16	214.085476
1	1	16	212.675910
1	1	16	215.435496
1	1	32	215.311662
1	1	32	216.381560
1	1	32	212.831898
1	1	32	214.878714
1	1	32	213.867650
1	1	32	212.678306
1	1	32	214.483156
1	1	32	212.089362
1	1	32	224.641288
1	1	32	211.454742
1	1	32	211.110086
1	1	32	214.609026
1	1	32	211.185046
1	1	32	214.706584
1	1	32	214.789328
1	1	32	213.513514
1	1	32	208.883180
1	1	32	229.648414
1	1	32	212.671830
1	1	32	232.854310
1	1	64	211.214032
1	1	64	212.015334
1	1	64	227.075064
1	1	64	211.127074
1	1	64	211.408192
1	1	64	211.195066
1	1	64	214.405132
1	1	64	214.683338
1	1	64	210.941014
1	1	64	212.044572
1	1	64	211.239750
1	1	64	210.837736
1	1	64	213.296690
1	1	64	212.562578
1	1	64	211.365934
1	1	64	214.518098
1	1	64	213.979028
1	1	64	214.211518
1	1	64	211.477916
1	1	64	211.124084
1	1	128	214.153360
1	1	128	215.888324
1	1	128	212.409652
1	1	128	209.280928
1	1	128	213.894318
1	1	128	211.157596
1	1	128	215.452878
1	1	128	211.319180
1	1	128	212.919638
1	1	128	212.734338
1	1	128	211.849550
1	1	128	211.560698
1	1	128	214.384302
1	1	128	210.974194
1	1	128	211.111310
1	1	128	212.638770
1	1	128	214.398176
1	1	128	210.970100
1	1	128	214.240454
1	1	128	213.538170
1	1	256	211.211918
1	1	256	212.598340
1	1	256	212.812702
1	1	256	214.314142
1	1	256	212.515664
1	1	256	212.474538
1	1	256	211.787028
1	1	256	210.804666
1	1	256	214.484786
1	1	256	215.082680
1	1	256	214.706284
1	1	256	210.601004
1	1	256	214.551642
1	1	256	212.214838
1	1	256	211.459502
1	1	256	214.219042
1	1	256	211.233292
1	1	256	209.290714
1	1	256	210.470836
1	1	256	211.698866
1	1	512	227.750504
1	1	512	213.751610
1	1	512	214.376588
1	1	512	215.014922
1	1	512	211.770628
1	1	512	214.569990
1	1	512	210.933074
1	1	512	211.447954
1	1	512	210.280192
1	1	512	213.856074
1	1	512	210.835608
1	1	512	213.202810
1	1	512	212.188140
1	1	512	212.689724
1	1	512	210.707112
1	1	512	210.692054
1	1	512	212.897930
1	1	512	211.627716
1	1	512	211.863476
1	1	512	213.058480
1	1	1024	212.665868
1	1	1024	211.635224
1	1	1024	213.173538
1	1	1024	210.355040
1	1	1024	212.009204
1	1	1024	211.057020
1	1	1024	210.242440
1	1	1024	211.396052
1	1	1024	210.954446
1	1	1024	215.271108
1	1	1024	212.722266
1	1	1024	211.746294
1	1	1024	212.030076
1	1	1024	210.688800
1	1	1024	211.838680
1	1	1024	210.780194
1	1	1024	211.933078
1	1	1024	211.742290
1	1	1024	218.767282
1	1	1024	212.155386
1	2	1	74.288910
1	2	1	67.023064
1	2	1	72.545046
1	2	1	67.207812
1	2	1	67.002734
1	2	1	71.383622
1	2	1	71.655022
1	2	1	67.001256
1	2	1	66.676070
1	2	1	72.470340
1	2	1	66.526974
1	2	1	66.497904
1	2	1	71.742998
1	2	1	66.517446
1	2	1	71.374630
1	2	1	67.341600
1	2	1	66.774398
1	2	1	66.867278
1	2	1	67.357634
1	2	1	72.339188
1	2	2	71.301016
1	2	2	71.265382
1	2	2	71.744320
1	2	2	67.018556
1	2	2	71.315734
1	2	2	66.434410
1	2	2	67.344114
1	2	2	71.730348
1	2	2	66.786000
1	2	2	67.515484
1	2	2	66.773946
1	2	2	71.736664
1	2	2	73.162898
1	2	2	66.941150
1	2	2	71.157210
1	2	2	66.798692
1	2	2	71.090598
1	2	2	66.721484
1	2	2	66.821048
1	2	2	66.458924
1	2	4	72.489692
1	2	4	71.217180
1	2	4	66.573886
1	2	4	65.993272
1	2	4	67.109536
1	2	4	66.463094
1	2	4	71.956672
1	2	4	71.732042
1	2	4	71.902276
1	2	4	67.998236
1	2	4	71.885158
1	2	4	66.133816
1	2	4	66.356876
1	2	4	71.392754
1	2	4	71.760496
1	2	4	70.922870
1	2	4	66.521552
1	2	4	66.521824
1	2	4	66.564502
1	2	4	66.975914
1	2	8	71.234302
1	2	8	66.559444
1	2	8	66.081996
1	2	8	66.513908
1	2	8	68.004884
1	2	8	66.843816
1	2	8	67.185274
1	2	8	66.396050
1	2	8	66.501686
1	2	8	67.935452
1	2	8	66.895800
1	2	8	67.323004
1	2	8	66.953264
1	2	8	67.094184
1	2	8	67.266750
1	2	8	72.497638
1	2	8	66.702956
1	2	8	66.116100
1	2	8	66.744990
1	2	8	67.456554
1	2	16	67.415840
1	2	16	66.234246
1	2	16	66.570620
1	2	16	67.259270
1	2	16	66.901020
1	2	16	71.896762
1	2	16	66.697748
1	2	16	66.502742
1	2	16	66.653974
1	2	16	67.128662
1	2	16	70.122928
1	2	16	67.291374
1	2	16	66.944432
1	2	16	66.436084
1	2	16	67.104718
1	2	16	66.372850
1	2	16	67.276812
1	2	16	67.263732
1	2	16	66.906980
1	2	16	67.476018
1	2	32	66.420726
1	2	32	66.391688
1	2	32	72.623718
1	2	32	67.413930
1	2	32	66.441924
1	2	32	66.218086
1	2	32	71.663096
1	2	32	71.626450
1	2	32	66.547214
1	2	32	67.516270
1	2	32	66.088482
1	2	32	66.459212
1	2	32	67.249084
1	2	32	66.754682
1	2	32	71.374682
1	2	32	68.099898
1	2	32	66.757016
1	2	32	71.218286
1	2	32	66.821940
1	2	32	66.172416
1	2	64	66.115584
1	2	64	67.125236
1	2	64	66.853418
1	2	64	66.802922
1	2	64	68.139538
1	2	64	66.773994
1	2	64	66.994534
1	2	64	67.520430
1	2	64	72.021910
1	2	64	72.395116
1	2	64	71.507764
1	2	64	67.890050
1	2	64	67.206038
1	2	64	66.752438
1	2	64	67.030582
1	2	64	67.172088
1	2	64	70.264374
1	2	64	68.577698
1	2	64	67.158222
1	2	64	67.394338
1	2	128	67.114574
1	2	128	66.647152
1	2	128	67.088770
1	2	128	67.017288
1	2	128	66.629752
1	2	128	66.795040
1	2	128	66.834342
1	2	128	66.768244
1	2	128	66.860662
1	2	128	66.336652
1	2	128	66.813826
1	2	128	66.471730
1	2	128	66.635254
1	2	128	66.438688
1	2	128	66.652896
1	2	128	67.616904
1	2	128	66.242508
1	2	128	67.503004
1	2	128	66.731040
1	2	128	66.431992
1	2	256	67.312314
1	2	256	67.746338
1	2	256	66.218610
1	2	256	65.910594
1	2	256	67.167498
1	2	256	66.688752
1	2	256	66.343480
1	2	256	66.420358
1	2	256	67.380272
1	2	256	67.150550
1	2	256	66.616612
1	2	256	66.011870
1	2	256	66.461956
1	2	256	67.414254
1	2	256	66.313124
1	2	256	68.250230
1	2	256	66.325788
1	2	256	66.067380
1	2	256	66.728276
1	2	256	66.883576
1	2	512	67.128408
1	2	512	67.162212
1	2	512	67.117126
1	2	512	66.762390
1	2	512	66.900840
1	2	512	67.089290
1	2	512	67.402454
1	2	512	67.045740
1	2	512	66.650182
1	2	512	72.350232
1	2	512	67.030026
1	2	512	67.472364
1	2	512	67.679896
1	2	512	67.536090
1	2	512	67.184524
1	2	512	66.928414
1	2	512	67.715770
1	2	512	67.189262
1	2	512	67.337894
1	2	512	67.263180
1	2	1024	66.438948
1	2	1024	67.707936
1	2	1024	67.168978
1	2	1024	67.032146
1	2	1024	66.382626
1	2	1024	67.566856
1	2	1024	66.974734
1	2	1024	67.815274
1	2	1024	67.333174
1	2	1024	70.856466
1	2	1024	66.411458
1	2	1024	67.346504
1	2	1024	66.327786
1	2	1024	66.120418
1	2	1024	67.311870
1	2	1024	66.355754
1	2	1024	66.578328
1	2	1024	68.874708
1	2	1024	66.807668
1	2	1024	66.385730
1	3	1	119.312708
1	3	1	107.954462
1	3	1	108.186466
1	3	1	108.390514
1	3	1	106.927396
1	3	1	108.547522
1	3	1	107.352038
1	3	1	108.241464
1	3	1	108.968806
1	3	1	107.340134
1	3	1	107.988260
1	3	1	108.562704
1	3	1	107.480974
1	3	1	106.948906
1	3	1	107.661480
1	3	1	109.065906
1	3	1	106.992280
1	3	1	111.222092
1	3	1	108.161142
1	3	1	108.717254
1	3	2	108.661132
1	3	2	107.604680
1	3	2	107.675698
1	3	2	110.015120
1	3	2	106.884620
1	3	2	108.442926
1	3	2	108.382234
1	3	2	107.120616
1	3	2	108.174338
1	3	2	108.161626
1	3	2	108.796412
1	3	2	109.535916
1	3	2	108.183296
1	3	2	111.717788
1	3	2	106.709062
1	3	2	107.492182
1	3	2	110.010104
1	3	2	107.083374
1	3	2	107.107868
1	3	2	107.158322
1	3	4	108.236686
1	3	4	108.224560
1	3	4	109.810160
1	3	4	108.994694
1	3	4	108.452304
1	3	4	108.326522
1	3	4	107.521778
1	3	4	106.782760
1	3	4	110.760222
1	3	4	106.579646
1	3	4	106.982942
1	3	4	109.576342
1	3	4	108.259668
1	3	4	107.284222
1	3	4	106.698630
1	3	4	107.871728
1	3	4	107.377846
1	3	4	107.953726
1	3	4	108.154568
1	3	4	108.052642
1	3	8	107.624146
1	3	8	107.822982
1	3	8	107.387386
1	3	8	107.364080
1	3	8	108.994852
1	3	8	108.918254
1	3	8	108.892308
1	3	8	106.881630
1	3	8	107.554428
1	3	8	109.973418
1	3	8	107.392802
1	3	8	111.480012
1	3	8	107.459404
1	3	8	108.944510
1	3	8	107.530390
1	3	8	110.950604
1	3	8	109.292358
1	3	8	109.017130
1	3	8	107.211966
1	3	8	107.534458
1	3	16	108.579552
1	3	16	106.944562
1	3	16	108.731306
1	3	16	107.853520
1	3	16	109.947244
1	3	16	109.100236
1	3	16	107.801372
1	3	16	108.711296
1	3	16	108.789784
1	3	16	107.276388
1	3	16	108.164300
1	3	16	107.213682
1	3	16	107.507284
1	3	16	109.146172
1	3	16	108.881858
1	3	16	108.320296
1	3	16	108.384938
1	3	16	109.168436
1	3	16	108.620504
1	3	16	107.132012
1	3	32	106.960130
1	3	32	107.646918
1	3	32	107.434694
1	3	32	108.697228
1	3	32	110.279806
1	3	32	108.204796
1	3	32	107.850918
1	3	32	107.336134
1	3	32	108.337852
1	3	32	107.287392
1	3	32	109.620652
1	3	32	107.079496
1	3	32	108.433546
1	3	32	108.114506
1	3	32	108.581866
1	3	32	108.266072
1	3	32	109.197614
1	3	32	109.436572
1	3	32	107.766374
1	3	32	107.068694
1	3	64	107.308760
1	3	64	108.604668
1	3	64	107.531916
1	3	64	109.253144
1	3	64	106.832238
1	3	64	107.544372
1	3	64	107.214864
1	3	64	108.010664
1	3	64	107.477336
1	3	64	107.315738
1	3	64	106.617126
1	3	64	107.632848
1	3	64	107.485568
1	3	64	108.280300
1	3	64	107.023396
1	3	64	107.301044
1	3	64	107.135106
1	3	64	106.988560
1	3	64	108.993888
1	3	64	107.900822
1	3	128	108.863960
1	3	128	108.396840
1	3	128	108.561152
1	3	128	108.532910
1	3	128	107.990006
1	3	128	107.351874
1	3	128	108.272328
1	3	128	107.537748
1	3	128	107.900210
1	3	128	109.504362
1	3	128	109.422864
1	3	128	108.115332
1	3	128	108.360950
1	3	128	109.501930
1	3	128	108.845644
1	3	128	107.901072
1	3	128	109.012746
1	3	128	107.109398
1	3	128	107.319056
1	3	128	108.448452
1	3	256	109.419826
1	3	256	109.131410
1	3	256	107.857422
1	3	256	110.423516
1	3	256	109.132882
1	3	256	107.922802
1	3	256	109.423018
1	3	256	108.906090
1	3	256	108.132648
1	3	256	108.359346
1	3	256	107.240816
1	3	256	109.519738
1	3	256	108.251062
1	3	256	106.793832
1	3	256	109.351854
1	3	256	107.187554
1	3	256	108.241262
1	3	256	107.436778
1	3	256	107.375392
1	3	256	107.905388
1	3	512	108.971646
1	3	512	106.408326
1	3	512	108.016340
1	3	512	107.012956
1	3	512	108.045014
1	3	512	108.513542
1	3	512	106.906948
1	3	512	107.365890
1	3	512	108.484452
1	3	512	106.911810
1	3	512	106.928974
1	3	512	108.164392
1	3	512	106.907450
1	3	512	110.058728
1	3	512	108.652086
1	3	512	107.480118
1	3	512	109.112404
1	3	512	107.046582
1	3	512	108.085540
1	3	512	109.184546
1	3	1024	107.091978
1	3	1024	109.946438
1	3	1024	108.276416
1	3	1024	109.026052
1	3	1024	107.295572
1	3	1024	107.000818
1	3	1024	107.806700
1	3	1024	107.086368
1	3	1024	108.190124
1	3	1024	107.705072
1	3	1024	108.132882
1	3	1024	108.040784
1	3	1024	109.048154
1	3	1024	109.274770
1	3	1024	107.401372
1	3	1024	107.256810
1	3	1024	109.131404
1	3	1024	107.988736
1	3	1024	108.656728
1	3	1024	108.242664
1	4	1	88.077344
1	4	1	86.512428
1	4	1	87.431860
1	4	1	92.933474
1	4	1	86.858422
1	4	1	86.526450
1	4	1	87.057576
1	4	1	87.187068
1	4	1	86.391336
1	4	1	87.103644
1	4	1	86.781350
1	4	1	86.533296
1	4	1	85.983362
1	4	1	86.214018
1	4	1	93.488116
1	4	1	87.412354
1	4	1	86.825164
1	4	1	87.114072
1	4	1	92.702700
1	4	1	87.585294
1	4	2	86.830164
1	4	2	86.737442
1	4	2	86.104726
1	4	2	86.215002
1	4	2	86.580562
1	4	2	86.426530
1	4	2	86.343540
1	4	2	86.757630
1	4	2	86.576712
1	4	2	86.127662
1	4	2	92.524774
1	4	2	87.613914
1	4	2	93.751642
1	4	2	86.486534
1	4	2	86.895750
1	4	2	92.984616
1	4	2	86.291584
1	4	2	87.070228
1	4	2	86.294070
1	4	2	85.843732
1	4	4	88.469646
1	4	4	86.850298
1	4	4	95.138860
